url,appId,summary,title,developer,developerId,icon,score,scoreText,priceText,free
"https://play.google.com/store/apps/details?id=com.merrychristmas.match3e","com.merrychristmas.match3e","Fall in love with this Candy Christmas new Match 3 candy puzzle game!<br><br>What&#39;s the biggest, bestest way to satisfy your sweet tooth this holiday season? By grabbing a handful of cookies and swapping until Christmas day arrives! Candy Christmas Match 3 is an amazing match-3 game that&#39;s all about tapping, swiping, and combining cookie flavors to earn power-ups and clear the screen as fast as you can. It&#39;s delicious, partially nutritious, and crazy fun, too!<br><br>Features of Candy Christmas Match 3<br>● Match tons of different crunchy Christmas cookies, one swap at a time!<br>● Complete unique objectives without running out of moves.<br>● Blast through entire rows and groups of candy items.<br>● Booster: Magic Shovel, Magic Brush and more! will help you get through difficult levels<br>● Swap candy colored treats and crush delicious cookies and cakes<br>● Combine 2 special &#39;candies&#39; to make a big surprised yummy blast!<br>● Go top and become legend, a candy juice heroes!<br>● More 550 levels of delicious puzzle challenge.<br><br>Last but not least, a big THANK YOU goes out to everyone who has played Candy Christmas Match 3 game!","Candy Christmas Match 3","Candy Studios Inc",N/A,"https://play-lh.googleusercontent.com/cgTGg6m_pwSUMy7EZcw5YT77eOjoj8SPbaGuAJVyjhHgAgsSyhTPpIQfziZ9z79YXs4",4.62,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.castle.royal.match3game","com.castle.royal.match3game","Miles the fox is an avid explorer. This time he was given the task of exploring the jungle of Madagascar to find the mysterious treasure of the royal castle. So he set off on a thrilling jungle adventure with his friends Lyulf the elephant and Ollie the rabbit.<br><br>Come and explore the mysterious levels with Mile.<br>There are thousands of levels waiting for you to challenge.<br>Collect mysterious keys and unlock the castle&#39;s treasures. Come while there’s still time!<br><br>How to play?<br>1.  Generate powerful special effects props after a variety of special elimination.<br>2.  Collect lots of gold coins and treasures in mysterious levels.<br>3.  Special challenges: Henhouse, Blooming Grassland, Owl Statue, Purple Monster, Magic Hat, Magic Lamp and Carrot Potion.<br>4. There are different activities to participate in each week. Collect magic books and small airplanes can help you speed up the task!<br>5. This is a game, a classic match-3 game, that experienced players and new all super like it!<br><br>If there is any problem in the game, <br>please don’t hesitate to contact us at:<br>advice@storyflyaway.com<br><br>Learn more about the game in<br>Facebook:<br>Developer links: https://storyflyaway.com","Castle Match Blast","flyawaygames",N/A,"https://play-lh.googleusercontent.com/lxapgAHc0iM9y05FubNc3ImHhqXMntTxh-tF2d8Y_MD1hY4gUzQKR9IoY1_YkQyLqYY",4.92,"4.9",N/A,true
"https://play.google.com/store/apps/details?id=com.droidcorp.christmasmemorymatch","com.droidcorp.christmasmemorymatch","Christmas Holiday Match Game.<br><br>Christmas Holiday Match is really fun game.<br>Let&#39;s play this colorful game that helps kids and adults with improving their intellectual facilities.<br>Find the same pictures on the playing field. Press next level and new set of images will appear.<br>Santa Claus, Bells, Christmas tree and other Christmas things are here.<br>This is an educational, engaging and entertaining game for adults and children.<br>Funny music and sounds accompany the game.<br><br>You can submit your score online to compete with players all over the world.","Christmas Holiday Match","Deebedeep",N/A,"https://play-lh.googleusercontent.com/K9rLtI1SrRoNxCVhZ63t5lQiE0_Xq3OjOXqMhj70HsmnkwDAliL_gCwHxKx3KoVRWfw",4.223214,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=bestfriends.puzzle.match3.free.android","bestfriends.puzzle.match3.free.android","It&#39;s fun matching time! Play Best Friends! Enjoy fascinating match 3 puzzles and meet new friends along the blasting way. Best Friends is a free match 3 games full of unique gameplay and endless fun! Match elements and solve interesting puzzles in this new 2022 game. There’re tons of fun for you to discover!<br><br>Best Friends is a new match 3 game of 2022. With well-designed free match 3 levels and lovely storyline, you will find this 2022 free game enjoyable. Besides, tons of rewards and boosters are waiting for you in this 2022 new match 3 games. With powerful boosters, you will pass challenging match 3 levels easily. <br><br>Explore the happy life of a bunch of friends, solve challenging match 3 levels, and unlock more chapters as you upgrade your match 3 skills! Best Friends is the match 3 game designed for you! Don’t hesitate! Get the matching game for free now. This unique puzzle game will make you craving for more. Regular update is guaranteed to offer you better gaming experience! <br><br>🎉 Game Features:<br>* Tons of challenging match 3 levels and puzzles are waiting for you to solve! Blast your way through interesting levels and unlock more chapters.<br>* Unique and entertaining obstacles will bring more fun and challenges while you playing this free game. There’s no need to worry the matching process will get you bored!<br>* Use powerful boosters to help you pass levels. Different boosters will assist you to complete levels without stop. <br>* Create your own team and help each other. You can chat with your friends in this free match 3 game! Receive free lives or compete with each other, playing with friends will bring more fun!<br>* Various game events will make you get addicted to this free puzzle games! Join events will also bring you free rewards.<br>* Get stuck at difficult levels? Don’t worry. Plenty of free prizes will help you pass levels with ease! <br>* Get a new device? In Best Friends, you can sync game data easily between your phone and tablet! <br><br>Want to know more about this free game? Follow our official Facebook now:<br>https://www.facebook.com/Best-Friends-Puzzle-Match-104122024990423<br><br>Best Friends is completely free to play but some of the in-game items require payment.<br><br>Have fun playing Best Friends the new match 3 puzzle game around! Getting bored at home? Try this free games of 2022 to relax now! Tons of free match 3 levels are waiting for you to discover. Besides, you will experience lovely story in this 2022 free match 3 game! Join us now, try to pass as many levels as you can! This free match 3 game of 2022 will never disappoint you. Are you ready? Step on the match 3 adventure now!","Best Friends: Puzzle & Match","707 INTERACTIVE: Fun Epic Casual Games",N/A,"https://play-lh.googleusercontent.com/vFh6fu5YZGZ3_0rzd-cPGZyKkG2D9UZF1K3jdG8n9q5eoZUumtE-qzndS2MSfDKarCbG",4.29,"4.3",N/A,true
"https://play.google.com/store/apps/details?id=com.neongame.petfriends","com.neongame.petfriends","Match the stuff and things to collect sweets, clear ice, beat the bad mouse, and earn fantastic rewards in loads of lovely, puzzle levels. The bird friends are ready to help with their skills. Just match 3 or more items and they’ll swoop in to blast. Each bird has a special ability to help you!<br><br>Feeling festive? Join the party in special themed events to play exclusive levels and win outrageous outfits for your growing flock of adorable birds!<br><br>FEATURES:<br>– Simple, fun, and casual match 3 gameplay!<br>– Swap items to make matches of 3 or more things.<br>– Match 4 or more items to bring out the special boosters – Red, Bomb, and Chuck!<br>– Use cool, extra powerful Boosters to best even the trickiest of levels.<br>– Tons of fun and challenging levels, and more to come!<br>– Play special themed events throughout the year!<br>– Unique challenging puzzles await – rescue ducks, collect delicious treats, and more!<br>– Connect to Facebook and play with friends!<br>– Meet a whole flock of delightfully darling hatchlings!<br>– Warning: Critical levels of cuteness.<br><br>---<br><br>Need some help? Visit our support pages, or send us a message! <br>---<br><br>Bird Friends Match is completely free to play, but there are optional in-app purchases available. <br><br><br>Terms of Use: http://gs.gameneon.net/privacy/neongame/terms-of-service.html<br>Privacy Policy: http://gs.gameneon.net/privacy/neongame/privacy_policy.html","Bird Friends : Match 3 Puzzle","Neon Game",N/A,"https://play-lh.googleusercontent.com/MSaZbx6J365Z67mLmu2EUzyl0OQKMr5j33l942xPersqcA_DHlyZYrCx-4MXHsf7yt0",4.766667,"4.8",N/A,true
"https://play.google.com/store/apps/details?id=com.Seriously.BestFiends","com.Seriously.BestFiends","Lead a band of cute creature heroes through thousands of fun puzzles in the incredible world of Minutia, with Best Fiends!<br><br>Meet your new crush!<br>Looking for that special someone to sweep you off your feet? Fiends are here to carry you through your everyday! Get ready to properly relax with Best Fiends, the best matching game  with unique gameplay, incredibly cute creatures.<br><br>Match and solve thousands of fun puzzles and beat Slugs at every turn! Blast through enemies and solve challenging puzzles to advance ever closer to Mount Boom. This charming matching game offers over 6,000 levels that are easy to play, but hard to master! Match 3 taken to the next level: draw lines over matching items to create epic combos and unlock fun rewards.<br><br>Collect over 50 cute characters, all with their own special power! Level up and evolve your characters to make them even better in battle. Modify your hero lineup and match special skills to beat the bad guys as you discover the magical world of Minutia in the delightful, original BEST FIENDS game!<br><br>STORY:<br>The little creatures of Minutia lived in peace and harmony until the meteor smashed into Mount Boom, bringing with it a strange force that transformed the Slugs who lived there into an army of greedy, greenery-gobbling pests. They are taking over the world, munching a path through Minutia and sliming up everything they touch! Embark on an epic quest to solve the mystery of Mount Boom.<br><br>Be the HERO of the story!<br><br>BEST FIENDS FEATURES:<br><br>Match 3 Puzzle Adventure:<br>- Puzzle game meets adventure to create an engaging story!<br>- Match 3 mechanic with a twist: draw lines over matching items for longer combos<br>- Matching is intuitive and the game may be easy to play, but requires strategy to master!<br>- Puzzles galore! Have fun as you solve over 6,000 levels!<br><br>Collect Cute Characters:<br>- Over 50 characters to collect, from Brittle the nervous housefly to Karma the colorblind chameleon<br>- Collect the adorable Fiends of Minutia and create a group of unbeatable heroes<br>- Matching creatures on a team can help to improve your overall impact in each level!<br>- Level up, strengthen and evolve each character to make a cute, formidable team of Fiends!<br>- Match strengths and special powers to beat each level!<br><br>Blast Through Events:<br>- Collect rewards every time you open the game with Daily Events<br>- Compete against your Facebook Friends to earn massive rewards!<br>- Stay tuned for regular updates that bring new levels, characters, and surprises!<br><br>To get to Mount Boom, they’ll need to become… the BEST FIENDS!<br><br>--<br>PLEASE NOTE! Best Fiends offers in-app purchases. You can disable this by turning off the in-app purchases in your device’s settings.<br><br>Best Fiends  is intended for those 18 and older. Best Fiends does not require payment to download and play, but it also allows you to purchase virtual items with real money inside the game. You can disable in-app purchases in your device’s settings. Best Fiends may also contain advertising. You may require an internet connection to play Best Fiends and access its social features. You can also find more information about the functionality, compatibility and interoperability of Best Fiends in the above description and additional app store information. <br><br>By downloading this game, you agree to future game updates as released on your app store or social network. You may choose to update this game, but if you do not update, your game experience and functionalities may be reduced.<br><br>Terms of Service: https://www.seriously.com/tos/<br>Privacy Notice: https://www.seriously.com/privacynotice/<br><br>Best Fiends Social:<br>Facebook http://www.facebook.com/bestfiends<br>Twitter http://www.twitter.com/bestfiends<br>Youtube http://www.youtube.com/bestfiends<br>Instagram http://www.instagram.com/bestfiends<br>Pinterest http://www.pinterest.com/bestfiends<br>Snapchat http://www.snapchat.com/add/bestfiends <br>Website http://www.bestfiends.com/<br>Tiktok https://vm.tiktok.com/ZMRD8NdQR/<br>VK https://vk.com/bestfiendsofficial<br><br>THANK YOU!","Best Fiends - Match 3 Games","Seriously Digital Entertainment Ltd.",N/A,"https://play-lh.googleusercontent.com/FjUdLhwxPvLoVDCyk_-rIepig-rE7IJqOAyGD1RLwFzP452dA4fYWFFAM8TxnMTT4ZBN",4.6450834,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.purplekiwii.mb","com.purplekiwii.mb","No more puzzles. The end king of the puzzle game !!<br><br>The Match 3 game, which has been loved by more than 20 million overseas users,<br>Enjoy the best game Monster Busters that have surpassed 10,000,000 downloads!<br><br>Monster Busters is a fun match-3 puzzle game for all ages.<br><br>Match same colored monsters to save the gingerbread cookie friends! Enjoy each and every stage with entertaining challenges.<br><br>Install the best match-3 puzzle game to your mobile device &amp; start the adventure today!<br>Are you ready to go adventure to save your little cookie friends who are trapped in Monster Tower !?<br><br>[Monster Busters Features]<br><br>★ Be a Hero to Save Your Friends<br><br>Anyone could be a hero saving the gingerbread friends captured in the monster tower. Not so scary but actually cute-looking monsters have taken away your friends while they were playing with you! No worries though cause they’ve got a brave friends to save them. And it’s you! Let’s go climb up the monster tower to find your friends back.<br><br>★ All Alive Characters<br><br>You can see your own avatar move up and down the monster tower, and unlike most other games, even the characters you’re fighting against are all alive to add up the extra fun and lively energy in game. It’s unique and fun finding your own strategy for each character to win the missions too! Missions that are challenging but absolutely doable.<br><br>★ Play with Your Loving Ones<br><br>A game for all ages you can play with your grandmother, father, children, of course your friends, and all other loving ones. Play and talk about Monster Busters while you’re spending time together. Not only that you can meet with new friends from all over the world!<br><br>Connect to Facebook and help each other whenever your friend is in trouble! Compete and see who’s taking the first place!<br><br>Join now! Are eager to start this gingerbread-saving heroic adventure together with you! The real fun starts now!<br>---------------------------------------------<br><br>Monster Busters is completely free to download and play, but some in-game items may need to be purchased.","MonsterBusters: Match 3 Puzzle","PLAYDOG",N/A,"https://play-lh.googleusercontent.com/MDySbEngG6xt0_Euny32jj8l0P_G4nVNxnh3FUwG2DJ5GTeqkA5OwWPpRHEdmQ5B6jY",4.7711916,"4.8",N/A,true
"https://play.google.com/store/apps/details?id=com.pivotgames.oceanmatch3puzzle.gp","com.pivotgames.oceanmatch3puzzle.gp","You have never played <b>Ocean Friends : Match 3 Puzzle</b>? Let’s go on a trip to the ocean world of match-3 puzzle with <b>Ocean Friends : Match 3 Puzzle</b>, an all-new free game!<br><br>Explore the world under the sea with your cute and lovely friends while playing a challenging and fun match-3 game! Ocean friends are waiting for you, so play in now and enjoy this fantastic ocean adventure!<br><br>FEATURES of <b>Ocean Friends : Match 3 Puzzle</b><br><br>● FREE to play!<br>● You can enjoy it all without heart or time limit!<br>● Match three or more blocks of the same shape and color, and you&#39;re done!<br>● Simple but best brain training game<br>● 1,200 new stages and missions<br>● Dozens of special game goals<br>● You will feel good when you see the cute ocean friends!<br>● The more blocks match, the more you can see the cool special effects that pop out!<br><br><b>SUPPORT</b><br>Having any problems? Any suggestions? We would love to hear from you! You can reach us at: pivotgameshelp@gmail.com<br><br><b>NOTE</b><br>• Ocean Friends : Match 3 Puzzle contains the ads include banner, insterstitial and reward ads.<br>• Ocean Friends : Match 3 Puzzle sells in-app products like items, gems or AD-FREE.<br>• Ocean Friends : Match 3 Puzzle requires some permissions to optimize the game and integrate some services. : Network access and view connections, Receive data from internet, Storage, Photos/Media/Files, Prevent sleeping, Vibration control, Etc.<br><br>Let&#39;s Play <b>Ocean Friends : Match 3 Puzzle</b>!<br><br>Privacy Policy: http://www.pivotgames.net/conf/Privacy_Agreement-En.html<br>Terms of Service: http://www.pivotgames.net/conf/Terms_of_Service-En.html","Ocean Friends : Match 3 Puzzle","PivotGames. Inc.",N/A,"https://play-lh.googleusercontent.com/Z3796pK8q1L7CJcvX25Tmw2eSPwFZDzBMLoubRq10CVJzPmezLHhyDk5ZpFZ2ued_Ho",4.6875,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.antsgames.android.blast","com.antsgames.android.blast","Get ready for a new, addictive and original matching pairs <strong> brain game. </strong> <br>In this game you should match the blocks by color, and the more cubes of the same color in one place, the more stunning it is. <br>Your mission is to lead a combat unit and arrange the cubes in the correct order, after which your troops will destroy them. <br>Fill your backpack with genies, gems and other equipment that will help you complete levels faster and combine it in a correct way. <br>Mash your brains with this addictive <strong>brain game </strong>called Rumble Blast. <br>Saw more than two blocks of the same color side by side? - Touch them and they&#39;ll Blast. Think about how to make a whole combination of blocks of the same color and blast them all! Your troop of animal commandos hurry to help you! <strong>Rumble Blast</strong> is very fun and addictive. We have dozens of tasks and step by step it’ll be more difficult and more interesting. Ramble, Nooker, JD, Maeve – gorgeous company of your personal Animal Killer Squad, try to unlock all characters in this addictive game. <br><h3>In this match game you will find:</h3> <br><li> Personal squad of animals - commandos. Everyone has their own superpowers.</li> <li>More present levels with various <b>puzzles</b>. </li> <br><li> Unique bonuses, <b>blocks and gems</b> to increase your explosive power</li><br><li>An exciting tour with puzzle demolition veterans.</li><br><li>Blast, fun and more Blast! Whatever that means…</li><br><li>Warm up brain in this game during increasingly difficult block-blasting missions</li> <br>Feed your brain, think through each step in this puzzle game. For your efforts you’ll be well rewarded, the more moves you save the more gems you get in each level. A warm-up for memory, logic and abstract thinking, we guarantee that the playing process will not be boring.","Rumble Blast – Match 3 Puzzle","Ants Games Technology",N/A,"https://play-lh.googleusercontent.com/I9RY9w7lWaw1Tf55TKN0nriGtBJA6Y4TltyX7SlkRTiHPZudsx4ycs3nCEKcZN_xi1U",4.4851484,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=com.Seriously.Phoenix","com.Seriously.Phoenix","Become the STAR of the story! From the creators of the worldwide hit - Best Fiends - comes a BRAND-NEW, Match 3 game, a FREE puzzle game with unique gameplay and endless fun! MATCH and BLAST your way through all-new EXPLOSIVE puzzles, COLLECT tons of cute characters, and TEAM UP with your friends!  Race to collect STARS and unlock the fallen treasure before the slimy Slugs get there first. Join the amazing match 3 game - FIENDS STARS.<br><br>PLAY OVER 500 FUN PUZZLE LEVELS &amp; match 3 game, Enjoy lots of easy-to-learn gameplay with new levels unlocking every two weeks!<br>UNLOCK EXPLOSIVE BOOSTERS Use boosters and explosive combinations to blast through challenging levels!<br>ENTER THE STAR LEAGUE, Complete all the story levels for endless fun!<br>COLLECT TONS OF CUTE CHARACTERS Build a team of Best Fiends and discover their special powers!<br>TEAM UP WITH FRIENDS Join teams, chat with friends, and send each other gifts!<br>EXPLORE THE WORLD Collect Stars and unlock massive rewards as you discover the lands of Minutia!<br>PLAY ANYWHERE Play offline and enjoy fun levels wherever you like - even on an airplane!<br>TRUST 100 MILLION PEOPLE Have fun and join Fiends Stars players from around the world, enjoy this amazing match 3 game.<br><br>Story: It&#39;s the BIGGEST adventure yet, featuring the heroes you know and love - the Best Fiends! A brilliant falling Star lights up the skies of Minutia, dropping its treasure along the way! It’s up to our heroes JoJo and Beatrice to reunite the Best Fiends, collect the treasure and reach the falling Star before the Slugs get there first! Join this exciting journey to lead our brave band of adventurers away from the familiar forests and across the Uncharted Ocean to new and never-before-seen lands of Minutia! Start your adventure today! Download match 3 games - Fiends STARS right now for FREE!<br>-------------<br>*Facebook (facebook.com/BestFiendsStars)<br>*Twitter (twitter.com/BestFiendsStars)<br>*Pinterest (pinterest.com/bestfiends)<br>*Instagram (instagram.com/BestFiendsStars)<br>*YouTube (youtube.com/bestfiends)<br>*Snapchat (snapchat.com/add/bestfiends)<br>*VK (vk.com/bestfiendsofficial)<br>-------------<br>Fiends STARS is completely free to download and play but some game items may be purchased for real money. To disable this, turn off the in-app purchases in your device settings.","Match 3 Game - Fiends Stars","Seriously Digital Entertainment Ltd.",N/A,"https://play-lh.googleusercontent.com/VCezF-yQSV3HTkhLkXrywKpfPuEqs4hR3lQ0tlO6BRYW8tHN5ZblFPS7e-Z8Ukvk-vU",4.568088,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.alice.games.summer.friends","com.alice.games.summer.friends","Are you tired of monotonous match 3 games? Do you want to plunge into the world of joy and fun? Then Summer Friends is made especially for you!  This game brings together all the best that is in the three in a row genre: hundreds of levels, many tasks and match 3 in a row, best friends, colorful locations, travel and a lot of fun! A nice welcome bonus awaits you.<br>        <br>SUMMER FRIENDS is not just a 3 in a row free games - it&#39;s:<br>        🌞 Everyone&#39;s favorite puzzle games genre;<br>        🌞 Lots of summer tasks and puzzle matching. Complete tasks every day to get huge rewards;<br>        🌞 Complete levels with three stars to get special rewards;<br>        🌞 Get special frames so everyone can see how cool you are;<br>        🌞 Unlock special stamps for the places you visited on your journey in match 3 adventure  free;<br>        🌞 Find the treasures hidden by the pirates, which contain something valuable. Look for them on the treasure map;<br>        🌞 Invite your friends to play free matching games and compete together. Join a clan. Chat with each other.<br>        <br>Dive into the ocean of exciting match 3 levels, but remember that not all underwater inhabitants like noisy and cheerful three in a row companies, so get ready to meet a real shark on your way! This shark is challenging our friends - join their team and don&#39;t let the shark ruin the summer holidays in a wonderful match 3 in a row.<br>                <br>Start your journey in the free match three world with Summer Friends! Visit such a variety of countries with your pets. Collect collectible stamps from places you visit, and learn a lot about picturesque places!<br>        <br>The gameplay in Summer Friends is so colorful and addictive that you might think that the match 3 adventurefree and puzzle matching will never end. This amazing game has absorbed all the best of the free matching games genre and prepared for you many new discoveries and challenges.<br>        <br>Summer Friends is free to play, but some in-game items can be purchased for real money. If you don&#39;t want to use this feature, you can disable it in your device&#39;s settings.","Summer Friends - match 3 game","Three wishes slot machines game studio",N/A,"https://play-lh.googleusercontent.com/7p7ih-1IMOb5Y_rAP_HKrBiS1UPSxu8FJg0UgwibRvGj7uO4r8A2oTx34GKElFGS1Q",4.66,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=casual.match3.theme.parks.puzzles","casual.match3.theme.parks.puzzles","You will absolutely love this new match 3 game. It&#39;s time to entertain yourself with <b>FUNTOWN - Play free match 3 games and build fun theme parks! 🥳 </b><br><br>Join Zoe on this amazing puzzle adventure. Design and decorate your dream theme park with this free and fun match 3 game! Solve hundreds of match 3 puzzles, collect huge rewards and build cool looking rides and decorations.  <br>  <br>This all new match 3 game has got all the excitement!🤩 Design themed scapes and build your own amusement theme parks! Match three objects and clear fun levels to unlock new rides and decors.  <br>  <br><b>FUNTOWN Match 3: Build Theme Parks &amp; Play Fun Games - Features:</b>  <br>🎢 Build, design and decorate amusement theme parks filled with super fun rides and attractions.  <br>🎉 Play hundreds of addictive match 3 puzzles.  <br>🚀 Get fun boosters and power-ups that help you win.  <br>🎁 Collect daily rewards and bonuses to clear match three games.  <br>🎡 Add beautiful decorations and colorful mascots to renovate your garden.  <br>😎 Play with friends and family through Facebook.  <br>👯‍♀️ Join a team, gift lives and compete to win thrilling tournaments.  <br>🎈 Play fun events and mini games to collect free rewards.  <br>🎵 Soothing sound effects to have a relaxing time.  <br>📲 Sync your progress seamlessly across devices. Play wherever you go!  <br>🤩 You can play it offline, no wi-fi required!  <br>  <br>Start off with building small rides in this new match 3 decoration game and eventually go all the way up to building huge <b>3D attractions!🎡</b> Solve fun match three games to unlock a variety of new rides. Increase your park rating &amp; visitors by adding beautiful decors to your garden landscapes.  <br>  <br>Explore many themed scapes in this free puzzle game to <b>discover new roller coasters, water rides, merry-go-round, ferris wheels &amp; carousels</b>. Sit back and have a relaxing evening playing this match 3 puzzle game. <br><br><b>How to play this Fun Theme Park Match Three Game:</b>  <br>✨ Match 3 in a row or column.  <br>💣 Match 4 or 5 objects to create rockets and bombs.  <br>🚀 Use the Powerful Boosters to blast through obstacles.  <br>⭐ Earn stars from solving match 3 games.  <br>💎 Collect gems and daily rewards.  <br>🎯 Reach each level&#39;s target within a set number of moves.  <br>  <br>What better way to enjoy the day than building and playing cool amusement park games! From merry-go rounds, to water rides, to gigantic roller coasters. Experience the thrill of a real life theme park in our FUNTOWN: Match 3D Theme Park Game 🎢  <br>  <br>Enjoy this free match 3 games without internet, wherever you go. <br>What are you waiting for? Invite your friends and join this fun matching puzzle game!😎  <br>    <br>For any support or feedback related to this theme park match 3 game, please contact us at support@tinytactics.in","Funtown: Match 3 Games","Tiny Tactics Games",N/A,"https://play-lh.googleusercontent.com/yiEpOItDrndFSNssT4i_0c3RezS2l1GbdQwlMXfu3Cc5Wj17CTAN9g3KXkhcfi7ycDM",4.5985336,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.funtomic.matchmasters","com.funtomic.matchmasters","Match 3 Puzzle games - reinvented! Now with online PvP multiplayer!<br><br>🌟 <b> A NEW WAY TO PLAY MATCH 3 PUZZLE GAMES </b>🌟<br>Play LIVE with friends OR against opponents from all over the world in a fun online PvP match 3 competition! Match Masters is free and has tons of new exciting ways to play matching games!<br><br>🎮 <b>PVP MULTIPLAYER ACTION</b>  🎮<br>In Match Masters, players take turns playing against each other on the same match 3 game board, so they must take into account not only the score they will get from their moves,  but also the opportunities it could create for their opponent! <br><br>🚀 <b>AWESOME POWERUPS</b> 🚀<br>Every blue star you match charges your Booster, while your opponent collects red circles.<br>Use your booster to gain score, tip the game in your favor, make satisfying comebacks and score huge combos!<br>Play with one of 20+ available boosters, and master their strategies and effects.<br><br>🏆 <b>TOURNAMENTS, COMPETITIONS  &amp; EVENTS</b> 🏆<br>Play Match Masters LIVE against friends or random opponents in knock-out tournaments and earn trophies to unlock new studios and compete against the best players in the leaderboards!<br>Reach the top in our changing events and win AMAZING rewards! <br>Become the master of all matching and puzzle games!<br><br>👫 <b>COMPETE WITH YOUR FRIENDS</b> 👫<br>Match Masters is even more fun when you play with friends 😊<br>Connect with Facebook to challenge your friends and find out who the real Match Master is! <br> <br>👜 <b>STICKER ALBUMS</b> 👜<br>Collect stickers and complete amazing sticker albums to receive HUGE prizes, trendy outfits and unique style packs that will dazzle your opponents! <br> <br>👤 <b>JOIN THE COMMUNITY</b> 👤<br>Join our Official Group to meet, chat and share your game achievements with other Match Masters around the world!<br>Don’t miss out on your chance to win FREE prizes: http://facebook.com/matchmastersgame <br><br>Played thousands of levels in other tile matching games? It&#39;s time to Meet Your Match! Play puzzle games like never before!","Match Masters ‎- PvP Match 3","Candivore",N/A,"https://play-lh.googleusercontent.com/pw_oZV_6xPeaQb5mJZ3RjYgBNa0srM4lVp0fCaYK9VUMz87UgKYrw0lB89cE1yq0nN5Z",4.478959,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=com.outplayentertainment.booty_quest","com.outplayentertainment.booty_quest","Start playing Pirate Puzzle Blast today – a legendary puzzle game loved by players around the world.<br><br>With over a thousand levels played, this sweet match 3 puzzle game is one of the most exciting adventures around!<br><br>Switch, match and blast gems in this fun puzzle adventure to progress to the next level for that awesome winning feeling! Solve puzzles with quick thinking and smart moves, and be rewarded with glorious treasures and mountains of gold!<br><br>Plan your moves by matching 3 or more gems in a row, using boosters wisely in order to overcome those extra puzzling puzzles! Blast the pearls and collect amazing treasure across thousands of levels, guaranteed to be your greatest adventure yet!<br><br>Pirate Puzzle Blast features:<br><br> THE GAME THAT KEEPS YOU CRAVING MORE<br>Hundreds of the best levels and puzzles on the Seven Seas and with pirate races every day<br><br> MANY WAYS TO WIN REWARDS<br>Check back daily for amazing events to receive free rewards, and take part in time-limited challenges to earn boosters to help you level up! <br><br> VARIETY OF EXCITING  CHALLENGES<br>Awesome ways to play: Game modes including Pirate Race, Dig for Treasure, Dive for Pearls and Defend the Ship<br><br> PLAY ALONE OR WITH FRIENDS<br>Get to the top of the leaderboard events and compare scores with friends and competitors!<br><br>Levels range from easy to hard for all adults to enjoy – accessible on-the-go, offline and online.<br><br>It&#39;s easy to sync the game between devices and unlock full game features when connected to the Internet or Wifi.<br><br>Follow us to get news and updates; facebook.com/BootyQuestMobile<br><br>Pirate Puzzle Blast is completely free to play but some optional in-game items will require payment.<br><br><br><br>Have fun playing Pirate Puzzle Blast the best match 3 puzzle game around! <br>If you enjoy playing Pirate Puzzle Blast, you may also enjoy its sister puzzle games; Crafty Candy and Mystery Match!","Pirate Puzzle Blast - Match 3","Outplay Entertainment Ltd",N/A,"https://play-lh.googleusercontent.com/kKK8JsykkzZurqigbjFYOJET8rMdpIdpkrvBQzqQEpEk5d08y-vT5La21vtn7bpkUppk",4.515854,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=com.fruitblast.friendslegend","com.fruitblast.friendslegend","Welcome to the Fruit Kingdom, in this juicy world, you can enjoy hundreds of well-designed levels.<br>In your adventure, you will meet lots of friends with great power. They will be very helpful for you to solve puzzles.<br>The more levels you pass, the more friends you will unlock!<br><br>In adventure you can unlock treasure chest rewards and collectable outfits regularly. Friends with outfits will have greater power!<br><br>One more thing,  you can enjoy this game anytime, anywhere!<br><br>What are you waiting for? Come and enjoy endless fun and adventure with your friends!<br><br>[Gameplay]<br>1. Tap 2 or more connected same fruit blocks to blast them.<br>2. Tap 5 connected same fruit blocks to get a rocket candy.<br>3. Tap 7 connected same fruit blocks to get a bomb candy.<br>4. Tap 9 or more connected same fruit blocks to get a rainbow candy.<br>5. The combination of special candies will make great and suprise power on the game board.<br><br>[Game Features]<br>1. Play hundreds of fun levels and build up your league.<br>2. Unlock collectable outfits, your friends will have greater power.<br>3. There is a story in the game. Find each friend`s wonderful experience. Well, guess how did Paul become a wizard?<br>4. Unique gameplay, simple but well-designed levels.<br>5. It`s completely free.<br>6. Enjoy the game anytime, anywhere even there is no internet connection.<br>7. Very friendly to ladies.","Fruit Block Friends","Legend Game Inc.",N/A,"https://play-lh.googleusercontent.com/KicV_KLfGZnsUWKHH_TJDvk77IkU3OxA62PQOrdlmjjBGiZrt37Vv4cw-DdcPw9xIg",4.566618,"4.6",N/A,true
